gene_id	Geneid	locus_tag	gene_biotype	product	db_xref
FGSG_04486	gene:FGSG_04486	FGSG_04486	protein_coding	uncharacterized protein	GeneID:23551735
FGSG_04487	gene:FGSG_04487	FGSG_04487	protein_coding	uncharacterized protein	GeneID:23551736
FGSG_04488	gene:FGSG_04488	FGSG_04488	protein_coding	uncharacterized protein	GeneID:23551737
FGSG_04489	gene:FGSG_04489	FGSG_04489	protein_coding	uncharacterized protein	GeneID:23551738
FGSG_04490	gene:FGSG_04490	FGSG_04490	protein_coding	uncharacterized protein	GeneID:23551739
FGSG_04492	gene:FGSG_04492	FGSG_04492	protein_coding	uncharacterized protein	GeneID:23551740
FGSG_04493	gene:FGSG_04493	FGSG_04493	protein_coding	uncharacterized protein	GeneID:23551741
FGSG_04494	gene:FGSG_04494	FGSG_04494	protein_coding	uncharacterized protein	GeneID:23551742
FGSG_04495	gene:FGSG_04495	FGSG_04495	protein_coding	uncharacterized protein	GeneID:23551743
FGSG_04496	gene:FGSG_04496	FGSG_04496	protein_coding	uncharacterized protein	GeneID:23551744
FGSG_04497	gene:FGSG_04497	FGSG_04497	protein_coding	uncharacterized protein	GeneID:23551745
FGSG_04498	gene:FGSG_04498	FGSG_04498	protein_coding	uncharacterized protein	GeneID:23551746
FGSG_04499	gene:FGSG_04499	FGSG_04499	protein_coding	uncharacterized protein	GeneID:23551747
FGSG_04500	gene:FGSG_04500	FGSG_04500	protein_coding	uncharacterized protein	GeneID:23551748
FGSG_04501	gene:FGSG_04501	FGSG_04501	protein_coding	uncharacterized protein	GeneID:23551749
FGSG_04502	gene:FGSG_04502	FGSG_04502	protein_coding	uncharacterized protein	GeneID:23551750
FGSG_04503	gene:FGSG_04503	FGSG_04503	protein_coding	uncharacterized protein	GeneID:23551751
FGSG_04504	gene:FGSG_04504	FGSG_04504	protein_coding	uncharacterized protein	GeneID:23551752
FGSG_04505	gene:FGSG_04505	FGSG_04505	protein_coding	uncharacterized protein	GeneID:23551753
FGSG_04507	gene:FGSG_04507	FGSG_04507	protein_coding	uncharacterized protein	GeneID:23551754
FGSG_04510	gene:FGSG_04510	FGSG_04510	protein_coding	uncharacterized protein	GeneID:23551755
FGSG_04511	gene:FGSG_04511	FGSG_04511	protein_coding	uncharacterized protein	GeneID:23551756
FGSG_04512	gene:FGSG_04512	FGSG_04512	protein_coding	uncharacterized protein	GeneID:23551757
FGSG_04513	gene:FGSG_04513	FGSG_04513	protein_coding	uncharacterized protein	GeneID:23551758
FGSG_04514	gene:FGSG_04514	FGSG_04514	protein_coding	uncharacterized protein	GeneID:23551759
FGSG_04515	gene:FGSG_04515	FGSG_04515	protein_coding	uncharacterized protein	GeneID:23551760
FGSG_04516	gene:FGSG_04516	FGSG_04516	protein_coding	uncharacterized protein	GeneID:23551761
FGSG_04517	gene:FGSG_04517	FGSG_04517	protein_coding	uncharacterized protein	GeneID:23551762
FGSG_04518	gene:FGSG_04518	FGSG_04518	protein_coding	uncharacterized protein	GeneID:23551763
FGSG_04519	gene:FGSG_04519	FGSG_04519	protein_coding	uncharacterized protein	GeneID:23551764
FGSG_04520	gene:FGSG_04520	FGSG_04520	protein_coding	uncharacterized protein	GeneID:23551765
FGSG_04521	gene:FGSG_04521	FGSG_04521	protein_coding	uncharacterized protein	GeneID:23551766
FGSG_04522	gene:FGSG_04522	FGSG_04522	protein_coding	uncharacterized protein	GeneID:23551767
FGSG_04524	gene:FGSG_04524	FGSG_04524	protein_coding	uncharacterized protein	GeneID:23551768
FGSG_04525	gene:FGSG_04525	FGSG_04525	protein_coding	uncharacterized protein	GeneID:23551769
FGSG_04526	gene:FGSG_04526	FGSG_04526	protein_coding	uncharacterized protein	GeneID:23551770
FGSG_04527	gene:FGSG_04527	FGSG_04527	protein_coding	carboxypeptidase S1	GeneID:23551771
FGSG_04528	gene:FGSG_04528	FGSG_04528	protein_coding	uncharacterized protein	GeneID:23551772
FGSG_04529	gene:FGSG_04529	FGSG_04529	protein_coding	uncharacterized protein	GeneID:23551773
FGSG_04530	gene:FGSG_04530	FGSG_04530	protein_coding	uncharacterized protein	GeneID:23551774
FGSG_04531	gene:FGSG_04531	FGSG_04531	protein_coding	uncharacterized protein	GeneID:23551775
FGSG_04532	gene:FGSG_04532	FGSG_04532	protein_coding	uncharacterized protein	GeneID:23551776
FGSG_04533	gene:FGSG_04533	FGSG_04533	protein_coding	uncharacterized protein	GeneID:23551777
FGSG_04534	gene:FGSG_04534	FGSG_04534	protein_coding	uncharacterized protein	GeneID:23551778
FGSG_04535	gene:FGSG_04535	FGSG_04535	protein_coding	uncharacterized protein	GeneID:23551779
FGSG_04536	gene:FGSG_04536	FGSG_04536	protein_coding	uncharacterized protein	GeneID:23551780
FGSG_04537	gene:FGSG_04537	FGSG_04537	protein_coding	uncharacterized protein	GeneID:23551781
FGSG_04538	gene:FGSG_04538	FGSG_04538	protein_coding	uncharacterized protein	GeneID:23551782
FGSG_04539	gene:FGSG_04539	FGSG_04539	protein_coding	uncharacterized protein	GeneID:23551783
FGSG_04540	gene:FGSG_04540	FGSG_04540	protein_coding	uncharacterized protein	GeneID:23551784
FGSG_04541	gene:FGSG_04541	FGSG_04541	protein_coding	uncharacterized protein	GeneID:23551785
FGSG_04542	gene:FGSG_04542	FGSG_04542	protein_coding	uncharacterized protein	GeneID:23551786
FGSG_04543	gene:FGSG_04543	FGSG_04543	protein_coding	uncharacterized protein	GeneID:23551787
FGSG_04544	gene:FGSG_04544	FGSG_04544	protein_coding	uncharacterized protein	GeneID:23551788
FGSG_04545	gene:FGSG_04545	FGSG_04545	protein_coding	uncharacterized protein	GeneID:23551789
FGSG_04546	gene:FGSG_04546	FGSG_04546	protein_coding	uncharacterized protein	GeneID:23551790
FGSG_04547	gene:FGSG_04547	FGSG_04547	protein_coding	uncharacterized protein	GeneID:23551791
FGSG_04548	gene:FGSG_04548	FGSG_04548	protein_coding	uncharacterized protein	GeneID:23551792
FGSG_04550	gene:FGSG_04550	FGSG_04550	protein_coding	uncharacterized protein	GeneID:23551793
FGSG_04551	gene:FGSG_04551	FGSG_04551	protein_coding	uncharacterized protein	GeneID:23551794
FGSG_04552	gene:FGSG_04552	FGSG_04552	protein_coding	uncharacterized protein	GeneID:23551795
FGSG_04553	gene:FGSG_04553	FGSG_04553	protein_coding	uncharacterized protein	GeneID:23551796
FGSG_04554	gene:FGSG_04554	FGSG_04554	protein_coding	uncharacterized protein	GeneID:23551797
FGSG_04555	gene:FGSG_04555	FGSG_04555	protein_coding	uncharacterized protein	GeneID:23551798
FGSG_04556	gene:FGSG_04556	FGSG_04556	protein_coding	uncharacterized protein	GeneID:23551799
FGSG_04557	gene:FGSG_04557	FGSG_04557	protein_coding	uncharacterized protein	GeneID:23551800
FGSG_04558	gene:FGSG_04558	FGSG_04558	protein_coding	carbonic anhydrase 2	GeneID:23551801
FGSG_04559	gene:FGSG_04559	FGSG_04559	protein_coding	uncharacterized protein	GeneID:23551802
FGSG_04560	gene:FGSG_04560	FGSG_04560	protein_coding	uncharacterized protein	GeneID:23551803
FGSG_04561	gene:FGSG_04561	FGSG_04561	protein_coding	uncharacterized protein	GeneID:23551804
FGSG_04562	gene:FGSG_04562	FGSG_04562	protein_coding	uncharacterized protein	GeneID:23551805
FGSG_04563	gene:FGSG_04563	FGSG_04563	protein_coding	uncharacterized protein	GeneID:23551806
FGSG_04565	gene:FGSG_04565	FGSG_04565	protein_coding	uncharacterized protein	GeneID:23551807
FGSG_04566	gene:FGSG_04566	FGSG_04566	protein_coding	uncharacterized protein	GeneID:23551808
FGSG_04567	gene:FGSG_04567	FGSG_04567	protein_coding	monothiol glutaredoxin-5	GeneID:23551809
FGSG_04568	gene:FGSG_04568	FGSG_04568	protein_coding	phosphopantothenoylcysteine decarboxylase	GeneID:23551810
FGSG_04569	gene:FGSG_04569	FGSG_04569	protein_coding	uncharacterized protein	GeneID:23551811
FGSG_04570	gene:FGSG_04570	FGSG_04570	protein_coding	uncharacterized protein	GeneID:23551812
FGSG_04571	gene:FGSG_04571	FGSG_04571	protein_coding	uncharacterized protein	GeneID:23551813
FGSG_04572	gene:FGSG_04572	FGSG_04572	protein_coding	uncharacterized protein	GeneID:23551814
FGSG_04574	gene:FGSG_04574	FGSG_04574	protein_coding	uncharacterized protein	GeneID:23551815
FGSG_04575	gene:FGSG_04575	FGSG_04575	protein_coding	uncharacterized protein	GeneID:23551816
FGSG_04576	gene:FGSG_04576	FGSG_04576	protein_coding	uncharacterized protein	GeneID:23551817
FGSG_04577	gene:FGSG_04577	FGSG_04577	protein_coding	uncharacterized protein	GeneID:23551818
FGSG_04578	gene:FGSG_04578	FGSG_04578	protein_coding	uncharacterized protein	GeneID:23551819
FGSG_04579	gene:FGSG_04579	FGSG_04579	protein_coding	uncharacterized protein	GeneID:23551820
FGSG_04580	gene:FGSG_04580	FGSG_04580	protein_coding	uncharacterized protein	GeneID:23551821
FGSG_04581	gene:FGSG_04581	FGSG_04581	protein_coding	uncharacterized protein	GeneID:23551822
FGSG_04582	gene:FGSG_04582	FGSG_04582	protein_coding	uncharacterized protein	GeneID:23551823
FGSG_04583	gene:FGSG_04583	FGSG_04583	protein_coding	uncharacterized protein	GeneID:23551824
FGSG_04584	gene:FGSG_04584	FGSG_04584	protein_coding	uncharacterized protein	GeneID:23551825
FGSG_04587	gene:FGSG_04587	FGSG_04587	protein_coding	uncharacterized protein	GeneID:23551826
FGSG_04588	gene:FGSG_04588	FGSG_04588	protein_coding	uncharacterized protein	GeneID:23551827
FGSG_04589	gene:FGSG_04589	FGSG_04589	protein_coding	uncharacterized protein	GeneID:23551828
FGSG_04590	gene:FGSG_04590	FGSG_04590	protein_coding	uncharacterized protein	GeneID:23551829
FGSG_04591	gene:FGSG_04591	FGSG_04591	protein_coding	geranylgeranyl pyrophosphate synthetase	GeneID:23551830
FGSG_04592	gene:FGSG_04592	FGSG_04592	protein_coding	uncharacterized protein	GeneID:23551831
FGSG_04593	gene:FGSG_04593	FGSG_04593	protein_coding	uncharacterized protein	GeneID:23551832
FGSG_04595	gene:FGSG_04595	FGSG_04595	protein_coding	uncharacterized protein	GeneID:23551833
FGSG_04596	gene:FGSG_04596	FGSG_04596	protein_coding	uncharacterized protein	GeneID:23551834
FGSG_04597	gene:FGSG_04597	FGSG_04597	protein_coding	uncharacterized protein	GeneID:23551835
FGSG_04598	gene:FGSG_04598	FGSG_04598	protein_coding	uncharacterized protein	GeneID:23551836
FGSG_04599	gene:FGSG_04599	FGSG_04599	protein_coding	uncharacterized protein	GeneID:23551837
FGSG_04600	gene:FGSG_04600	FGSG_04600	protein_coding	uncharacterized protein	GeneID:23551838
FGSG_04603	gene:FGSG_04603	FGSG_04603	protein_coding	uncharacterized protein	GeneID:23551839
FGSG_04604	gene:FGSG_04604	FGSG_04604	protein_coding	uncharacterized protein	GeneID:23551840
FGSG_04605	gene:FGSG_04605	FGSG_04605	protein_coding	uncharacterized protein	GeneID:23551841
FGSG_04606	gene:FGSG_04606	FGSG_04606	protein_coding	uncharacterized protein	GeneID:23551842
FGSG_04607	gene:FGSG_04607	FGSG_04607	protein_coding	uncharacterized protein	GeneID:23551843
FGSG_04608	gene:FGSG_04608	FGSG_04608	protein_coding	uncharacterized protein	GeneID:23551844
FGSG_04609	gene:FGSG_04609	FGSG_04609	protein_coding	uncharacterized protein	GeneID:23551845
FGSG_04610	gene:FGSG_04610	FGSG_04610	protein_coding	uncharacterized protein	GeneID:23551846
FGSG_04611	gene:FGSG_04611	FGSG_04611	protein_coding	uncharacterized protein	GeneID:23551847
FGSG_04612	gene:FGSG_04612	FGSG_04612	protein_coding	uncharacterized protein	GeneID:23551848
FGSG_04613	gene:FGSG_04613	FGSG_04613	protein_coding	uncharacterized protein	GeneID:23551849
FGSG_04614	gene:FGSG_04614	FGSG_04614	protein_coding	uncharacterized protein	GeneID:23551850
FGSG_04615	gene:FGSG_04615	FGSG_04615	protein_coding	uncharacterized protein	GeneID:23551851
FGSG_04616	gene:FGSG_04616	FGSG_04616	protein_coding	uncharacterized protein	GeneID:23551852
FGSG_04617	gene:FGSG_04617	FGSG_04617	protein_coding	uncharacterized protein	GeneID:23551853
FGSG_04618	gene:FGSG_04618	FGSG_04618	protein_coding	uncharacterized protein	GeneID:23551854
FGSG_04619	gene:FGSG_04619	FGSG_04619	protein_coding	uncharacterized protein	GeneID:23551855
FGSG_04620	gene:FGSG_04620	FGSG_04620	protein_coding	uncharacterized protein	GeneID:23551856
FGSG_04621	gene:FGSG_04621	FGSG_04621	protein_coding	uncharacterized protein	GeneID:23551857
FGSG_04622	gene:FGSG_04622	FGSG_04622	protein_coding	uncharacterized protein	GeneID:23551858
FGSG_04623	gene:FGSG_04623	FGSG_04623	protein_coding	uncharacterized protein	GeneID:23551859
FGSG_04624	gene:FGSG_04624	FGSG_04624	protein_coding	uncharacterized protein	GeneID:23551860
FGSG_04626	gene:FGSG_04626	FGSG_04626	protein_coding	uncharacterized protein	GeneID:23551861
FGSG_04627	gene:FGSG_04627	FGSG_04627	protein_coding	uncharacterized protein	GeneID:23551862
FGSG_04628	gene:FGSG_04628	FGSG_04628	protein_coding	uncharacterized protein	GeneID:23551863
FGSG_04629	gene:FGSG_04629	FGSG_04629	protein_coding	uncharacterized protein	GeneID:23551864
FGSG_04630	gene:FGSG_04630	FGSG_04630	protein_coding	uncharacterized protein	GeneID:23551865
FGSG_04631	gene:FGSG_04631	FGSG_04631	protein_coding	uncharacterized protein	GeneID:23551866
FGSG_04632	gene:FGSG_04632	FGSG_04632	protein_coding	uncharacterized protein	GeneID:23551867
FGSG_04633	gene:FGSG_04633	FGSG_04633	protein_coding	uncharacterized protein	GeneID:23551868
FGSG_04635	gene:FGSG_04635	FGSG_04635	protein_coding	uncharacterized protein	GeneID:23551869
FGSG_04636	gene:FGSG_04636	FGSG_04636	protein_coding	uncharacterized protein	GeneID:23551870
FGSG_04637	gene:FGSG_04637	FGSG_04637	protein_coding	amino-acid permease inda1	GeneID:23551871
FGSG_04638	gene:FGSG_04638	FGSG_04638	protein_coding	uncharacterized protein	GeneID:23551872
FGSG_04639	gene:FGSG_04639	FGSG_04639	protein_coding	uncharacterized protein	GeneID:23551873
FGSG_04640	gene:FGSG_04640	FGSG_04640	protein_coding	uncharacterized protein	GeneID:23551874
FGSG_04641	gene:FGSG_04641	FGSG_04641	protein_coding	uncharacterized protein	GeneID:23551875
FGSG_04642	gene:FGSG_04642	FGSG_04642	protein_coding	uncharacterized protein	GeneID:23551876
FGSG_04643	gene:FGSG_04643	FGSG_04643	protein_coding	uncharacterized protein	GeneID:23551877
FGSG_04644	gene:FGSG_04644	FGSG_04644	protein_coding	uncharacterized protein	GeneID:23551878
FGSG_04645	gene:FGSG_04645	FGSG_04645	protein_coding	uncharacterized protein	GeneID:23551879
FGSG_04646	gene:FGSG_04646	FGSG_04646	protein_coding	uncharacterized protein	GeneID:23551880
FGSG_04647	gene:FGSG_04647	FGSG_04647	protein_coding	uncharacterized protein	GeneID:23551881
FGSG_04648	gene:FGSG_04648	FGSG_04648	protein_coding	uncharacterized protein	GeneID:23551882
FGSG_04649	gene:FGSG_04649	FGSG_04649	protein_coding	uncharacterized protein	GeneID:23551883
FGSG_04650	gene:FGSG_04650	FGSG_04650	protein_coding	uncharacterized protein	GeneID:23551884
FGSG_04651	gene:FGSG_04651	FGSG_04651	protein_coding	uncharacterized protein	GeneID:23551885
FGSG_04652	gene:FGSG_04652	FGSG_04652	protein_coding	uncharacterized protein	GeneID:23551886
FGSG_04653	gene:FGSG_04653	FGSG_04653	protein_coding	uncharacterized protein	GeneID:23551887
FGSG_04654	gene:FGSG_04654	FGSG_04654	protein_coding	uncharacterized protein	GeneID:23551888
FGSG_04655	gene:FGSG_04655	FGSG_04655	protein_coding	uncharacterized protein	GeneID:23551889
FGSG_04656	gene:FGSG_04656	FGSG_04656	protein_coding	uncharacterized protein	GeneID:23551890
FGSG_04657	gene:FGSG_04657	FGSG_04657	protein_coding	uncharacterized protein	GeneID:23551891
FGSG_04658	gene:FGSG_04658	FGSG_04658	protein_coding	uncharacterized protein	GeneID:23551892
FGSG_04659	gene:FGSG_04659	FGSG_04659	protein_coding	uncharacterized protein	GeneID:23551893
FGSG_04660	gene:FGSG_04660	FGSG_04660	protein_coding	uncharacterized protein	GeneID:23551894
FGSG_04661	gene:FGSG_04661	FGSG_04661	protein_coding	uncharacterized protein	GeneID:23551895
FGSG_04662	gene:FGSG_04662	FGSG_04662	protein_coding	uncharacterized protein	GeneID:23551896
FGSG_04663	gene:FGSG_04663	FGSG_04663	protein_coding	uncharacterized protein	GeneID:23551897
FGSG_04665	gene:FGSG_04665	FGSG_04665	protein_coding	uncharacterized protein	GeneID:23551898
FGSG_04666	gene:FGSG_04666	FGSG_04666	protein_coding	uncharacterized protein	GeneID:23551899
FGSG_04667	gene:FGSG_04667	FGSG_04667	protein_coding	uncharacterized protein	GeneID:23551900
FGSG_04669	gene:FGSG_04669	FGSG_04669	protein_coding	uncharacterized protein	GeneID:23551901
FGSG_04670	gene:FGSG_04670	FGSG_04670	protein_coding	uncharacterized protein	GeneID:23551902
FGSG_04671	gene:FGSG_04671	FGSG_04671	protein_coding	uncharacterized protein	GeneID:23551903
FGSG_04672	gene:FGSG_04672	FGSG_04672	protein_coding	uncharacterized protein	GeneID:23551904
FGSG_04673	gene:FGSG_04673	FGSG_04673	protein_coding	uncharacterized protein	GeneID:23551905
FGSG_04674	gene:FGSG_04674	FGSG_04674	protein_coding	uncharacterized protein	GeneID:23551906
FGSG_04675	gene:FGSG_04675	FGSG_04675	protein_coding	uncharacterized protein	GeneID:23551907
FGSG_04676	gene:FGSG_04676	FGSG_04676	protein_coding	uncharacterized protein	GeneID:23551908
FGSG_04677	gene:FGSG_04677	FGSG_04677	protein_coding	uncharacterized protein	GeneID:23551909
FGSG_04678	gene:FGSG_04678	FGSG_04678	protein_coding	uncharacterized protein	GeneID:23551910
FGSG_04679	gene:FGSG_04679	FGSG_04679	protein_coding	uncharacterized protein	GeneID:23551911
FGSG_04680	gene:FGSG_04680	FGSG_04680	protein_coding	uncharacterized protein	GeneID:23551912
FGSG_04681	gene:FGSG_04681	FGSG_04681	protein_coding	uncharacterized protein	GeneID:23551913
FGSG_04682	gene:FGSG_04682	FGSG_04682	protein_coding	uncharacterized protein	GeneID:23551914
FGSG_04683	gene:FGSG_04683	FGSG_04683	protein_coding	uncharacterized protein	GeneID:23551915
FGSG_04684	gene:FGSG_04684	FGSG_04684	protein_coding	uncharacterized protein	GeneID:23551916
FGSG_04685	gene:FGSG_04685	FGSG_04685	protein_coding	uncharacterized protein	GeneID:23551917
FGSG_04686	gene:FGSG_04686	FGSG_04686	protein_coding	aldo-keto reductase yakc	GeneID:23551918
FGSG_04687	gene:FGSG_04687	FGSG_04687	protein_coding	uncharacterized protein	GeneID:23551919
FGSG_04688	gene:FGSG_04688	FGSG_04688	protein_coding	uncharacterized protein	GeneID:23551920
FGSG_04689	gene:FGSG_04689	FGSG_04689	protein_coding	rhamnogalacturonase A precursor	GeneID:23551921
FGSG_04690	gene:FGSG_04690	FGSG_04690	protein_coding	uncharacterized protein	GeneID:23551922
FGSG_04692	gene:FGSG_04692	FGSG_04692	protein_coding	uncharacterized protein	GeneID:23551923
FGSG_04693	gene:FGSG_04693	FGSG_04693	protein_coding	uncharacterized protein	GeneID:23551924
FGSG_04694	gene:FGSG_04694	FGSG_04694	protein_coding	uncharacterized protein	GeneID:23551925
FGSG_04695	gene:FGSG_04695	FGSG_04695	protein_coding	uncharacterized protein	GeneID:23551926
FGSG_04696	gene:FGSG_04696	FGSG_04696	protein_coding	uncharacterized protein	GeneID:23551927
FGSG_04697	gene:FGSG_04697	FGSG_04697	protein_coding	uncharacterized protein	GeneID:23551928
FGSG_04698	gene:FGSG_04698	FGSG_04698	protein_coding	uncharacterized protein	GeneID:23551929
FGSG_04699	gene:FGSG_04699	FGSG_04699	protein_coding	uncharacterized protein	GeneID:23551930
FGSG_04700	gene:FGSG_04700	FGSG_04700	protein_coding	uncharacterized protein	GeneID:23551931
FGSG_04701	gene:FGSG_04701	FGSG_04701	protein_coding	uncharacterized protein	GeneID:23551932
FGSG_04702	gene:FGSG_04702	FGSG_04702	protein_coding	uncharacterized protein	GeneID:23551933
FGSG_04703	gene:FGSG_04703	FGSG_04703	protein_coding	uncharacterized protein	GeneID:23551934
FGSG_04704	gene:FGSG_04704	FGSG_04704	protein_coding	uncharacterized protein	GeneID:23551935
FGSG_04705	gene:FGSG_04705	FGSG_04705	protein_coding	uncharacterized protein	GeneID:23551936
FGSG_04706	gene:FGSG_04706	FGSG_04706	protein_coding	uncharacterized protein	GeneID:23551937
FGSG_04707	gene:FGSG_04707	FGSG_04707	protein_coding	uncharacterized protein	GeneID:23551938
FGSG_04708	gene:FGSG_04708	FGSG_04708	protein_coding	uncharacterized protein	GeneID:23551939
FGSG_04709	gene:FGSG_04709	FGSG_04709	protein_coding	uncharacterized protein	GeneID:23551940
FGSG_04710	gene:FGSG_04710	FGSG_04710	protein_coding	uncharacterized protein	GeneID:23551941
FGSG_04712	gene:FGSG_04712	FGSG_04712	protein_coding	uncharacterized protein	GeneID:23551942
FGSG_04714	gene:FGSG_04714	FGSG_04714	protein_coding	uncharacterized protein	GeneID:23551943
FGSG_04717	gene:FGSG_04717	FGSG_04717	protein_coding	uncharacterized protein	GeneID:23551944
FGSG_04719	gene:FGSG_04719	FGSG_04719	protein_coding	uncharacterized protein	GeneID:23551945
FGSG_04720	gene:FGSG_04720	FGSG_04720	protein_coding	uncharacterized protein	GeneID:23551946
